trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1974,False,"{'a': 0.005, 'e': 0.902515064610367}",35,21,-112.1246728337718,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 2}",1
1975,False,"{'a': 0.005, 'e': 0.9003505007442698}",20,0,-188.66008583014832,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 4}",0
1976,False,"{'a': 0.005, 'e': 0.8981634281625466}",25,0,-245.68046407031716,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 4}",0
1977,False,"{'a': 0.005, 'e': 0.8959539015418992}",25,0,-63.12167803677383,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
1978,False,"{'a': 0.005, 'e': 0.8937219761203768}",25,0,-116.10814284201093,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
1979,False,"{'a': 0.005, 'e': 0.8914677076960001}",25,0,-208.54106220914994,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
1980,False,"{'a': 0.005, 'e': 0.8891911526253609}",20,0,-63.30444880097244,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
1981,False,"{'a': 0.005, 'e': 0.8868923678222188}",20,0,-74.65298828757506,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1982,False,"{'a': 0.005, 'e': 0.8845714107560726}",20,2,-111.70416760996068,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 2}",1
1983,False,"{'a': 0.005, 'e': 0.8822283394507289}",25,0,-187.3238885058151,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
1984,False,"{'a': 0.005, 'e': 0.8798632124828492}",20,0,-116.96055041766179,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
1985,False,"{'a': 0.005, 'e': 0.8774760889804826}",30,0,-107.59410156989085,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
1986,False,"{'a': 0.005, 'e': 0.8750670286215942}",20,0,-131.3198229041632,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
1987,False,"{'a': 0.005, 'e': 0.8726360916325658}",20,6,-11.82599400884052,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
1988,False,"{'a': 0.005, 'e': 0.8701833387866973}",25,0,-125.28263344602048,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
1989,False,"{'a': 0.005, 'e': 0.8677088314026802}",30,0,-233.25391019242784,"{0: 14, 1: 4, 2: 7, 3: 2, 4: 3}",0
1990,False,"{'a': 0.005, 'e': 0.8652126313430711}",25,16,-9.389003836779416,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1991,False,"{'a': 0.005, 'e': 0.8626948010127424}",20,4,-63.9902389987614,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
1992,False,"{'a': 0.005, 'e': 0.8601554033573197}",25,0,-120.54765411548232,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1993,False,"{'a': 0.005, 'e': 0.8575945018616136}",20,0,-43.737083069936766,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1994,False,"{'a': 0.005, 'e': 0.8550121605480263}",20,0,-156.528497205031,"{0: 9, 1: 1, 2: 8, 3: 0, 4: 2}",0
1995,False,"{'a': 0.005, 'e': 0.8524084439749581}",35,0,-244.32268194048763,"{0: 17, 1: 5, 2: 8, 3: 2, 4: 3}",0
1996,False,"{'a': 0.005, 'e': 0.8497834172351859}",20,0,-77.34982506205489,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
1997,False,"{'a': 0.005, 'e': 0.8471371459542432}",30,0,-113.56496725597496,"{0: 20, 1: 0, 2: 8, 3: 1, 4: 1}",0
1998,False,"{'a': 0.005, 'e': 0.8444696962887723}",25,0,-101.06746372997073,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
1999,False,"{'a': 0.005, 'e': 0.8417811349248772}",20,0,-33.61029701285011,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
2000,False,"{'a': 0.005, 'e': 0.8390715290764524}",20,0,-67.54851480133254,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
2001,False,"{'a': 0.005, 'e': 0.8363409464835014}",25,0,-118.5876212803131,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
2002,False,"{'a': 0.005, 'e': 0.8335894554104488}",25,0,-28.818268527941832,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
2003,False,"{'a': 0.005, 'e': 0.8308171246444259}",30,3,-110.97427390650405,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 2}",1
2004,False,"{'a': 0.005, 'e': 0.8280240234935596}",25,11,-86.07748486551743,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
2005,False,"{'a': 0.005, 'e': 0.8252102217852313}",25,0,-129.66259834070246,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",1
2006,False,"{'a': 0.005, 'e': 0.8223757898643389}",25,0,-127.57140051715997,"{0: 14, 1: 5, 2: 2, 3: 3, 4: 1}",0
2007,False,"{'a': 0.005, 'e': 0.819520798591531}",20,2,-39.97748664358382,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
2008,False,"{'a': 0.005, 'e': 0.8166453193414416}",25,10,-11.224068057301357,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
2009,False,"{'a': 0.005, 'e': 0.8137494240009033}",20,12,-65.65206783538689,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
2010,False,"{'a': 0.005, 'e': 0.8108331849671466}",25,0,-116.68469237495435,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
2011,False,"{'a': 0.005, 'e': 0.8078966751459977}",20,0,-51.34916579370144,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
2012,False,"{'a': 0.005, 'e': 0.8049399679500471}",20,15,-0.0728674210816016,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.005, 'e': 0.8019631372968226}",20,11,-8.091769301851357,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
2014,False,"{'a': 0.005, 'e': 0.7989662576069335}",20,0,-141.2830203992103,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
2015,False,"{'a': 0.005, 'e': 0.795949403802217}",20,0,-45.29215620882409,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
2016,False,"{'a': 0.005, 'e': 0.7929126513038623}",30,0,-139.92928792453,"{0: 20, 1: 2, 2: 5, 3: 1, 4: 2}",0
2017,False,"{'a': 0.005, 'e': 0.7898560760305213}",30,0,-73.10592566785095,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
2018,False,"{'a': 0.005, 'e': 0.786779754396419}",25,0,-37.26578582544071,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
2019,False,"{'a': 0.005, 'e': 0.7836837633094338}",20,5,-38.6762141365959,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 0}",1
2020,False,"{'a': 0.005, 'e': 0.7805681801691837}",20,0,-69.43763518702875,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
2021,False,"{'a': 0.005, 'e': 0.777433082865083}",20,8,-24.139010339641615,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
2022,False,"{'a': 0.005, 'e': 0.7742785497744029}",20,0,-41.92978739082814,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
2023,False,"{'a': 0.005, 'e': 0.7711046597603043}",20,0,-19.282102176047744,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
2024,False,"{'a': 0.005, 'e': 0.7679114921698733}",20,0,-59.85593794731968,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
2025,False,"{'a': 0.005, 'e': 0.7646991268321347}",25,0,-150.97091820215374,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
2026,False,"{'a': 0.005, 'e': 0.761467644056052}",20,0,-25.03293659895603,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
2027,False,"{'a': 0.005, 'e': 0.758217124628529}",20,0,-56.34158516926089,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
2028,False,"{'a': 0.005, 'e': 0.7549476498123795}",20,0,-52.82847164016908,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
2029,False,"{'a': 0.005, 'e': 0.751659301344306}",30,0,-60.229383767535055,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
2030,False,"{'a': 0.005, 'e': 0.7483521614328466}",30,0,-202.14342624325266,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",1
2031,False,"{'a': 0.005, 'e': 0.7450263127563292}",25,0,-81.43021196015583,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
2032,False,"{'a': 0.005, 'e': 0.7416818384607952}",25,3,-36.94816652562294,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
2033,False,"{'a': 0.005, 'e': 0.7383188221579289}",25,0,-59.4828288593458,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 2}",0
2034,False,"{'a': 0.005, 'e': 0.7349373479229638}",25,11,-40.28901005436949,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
2035,False,"{'a': 0.005, 'e': 0.7315375002925775}",20,0,-117.33825279587685,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
2036,False,"{'a': 0.005, 'e': 0.7281193642627859}",25,3,-76.687068966251,"{0: 14, 1: 2, 2: 5, 3: 0, 4: 1}",1
2037,False,"{'a': 0.005, 'e': 0.7246830252868094}",20,12,0.10995259588774609,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2038,False,"{'a': 0.005, 'e': 0.7212285692729458}",30,0,-86.92548105862615,"{0: 19, 1: 6, 2: 4, 3: 0, 4: 1}",0
2039,False,"{'a': 0.005, 'e': 0.7177560825824131}",20,0,-71.33339708860238,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2040,False,"{'a': 0.005, 'e': 0.714265652027199}",25,16,-6.1787050698292205,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2041,False,"{'a': 0.005, 'e': 0.7107573648678867}",30,0,-111.55332453563899,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 2}",0
2042,False,"{'a': 0.005, 'e': 0.7072313088114701}",20,5,4.5253299914198735,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2043,False,"{'a': 0.005, 'e': 0.7036875720091693}",20,0,-119.85213222012699,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
2044,False,"{'a': 0.005, 'e': 0.7001262430542174}",25,0,-16.693001745060265,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
2045,False,"{'a': 0.005, 'e': 0.6965474109796554}",20,14,-14.02973670895561,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
2046,False,"{'a': 0.005, 'e': 0.692951165256096}",25,0,-23.099378887867317,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
2047,False,"{'a': 0.005, 'e': 0.6893375957894978}",30,9,-19.618259177084138,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
2048,False,"{'a': 0.005, 'e': 0.6857067929189065}",20,11,-6.912200079365213,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2049,False,"{'a': 0.005, 'e': 0.682058847414206}",25,0,-92.09642715956308,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
2050,False,"{'a': 0.005, 'e': 0.6783938504738454}",20,9,9.531219529618445,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.005, 'e': 0.6747118937225545}",25,2,-87.41717646264905,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 2}",1
2052,False,"{'a': 0.005, 'e': 0.6710130692090631}",25,9,-23.108054626866355,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
2053,False,"{'a': 0.005, 'e': 0.6672974694037888}",20,0,-114.04473788587977,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 2}",0
2054,False,"{'a': 0.005, 'e': 0.6635651871965358}",20,0,-61.55026768646322,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
2055,False,"{'a': 0.005, 'e': 0.6598163158941621}",30,21,15.064252949260759,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.005, 'e': 0.6560509492182579}",20,8,-11.802655097026854,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
2057,False,"{'a': 0.005, 'e': 0.6522691813027911}",20,5,-98.7900774800044,"{0: 8, 1: 0, 2: 5, 3: 1, 4: 1}",1
2058,False,"{'a': 0.005, 'e': 0.6484711066917641}",20,0,2.8400526560683743,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2059,False,"{'a': 0.005, 'e': 0.6446568203368457}",25,0,-64.69046847271484,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
2060,False,"{'a': 0.005, 'e': 0.6408264175949933}",20,6,-82.54440849095177,"{0: 6, 1: 3, 2: 4, 3: 0, 4: 1}",1
2061,False,"{'a': 0.005, 'e': 0.6369799942260788}",25,6,-7.671799092930966,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
2062,False,"{'a': 0.005, 'e': 0.6331176463904833}",20,2,-80.00845728473567,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 2}",1
2063,False,"{'a': 0.005, 'e': 0.6292394706467042}",20,0,-18.497131820015774,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
2064,False,"{'a': 0.005, 'e': 0.6253455639489304}",30,13,-21.735198690247714,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
2065,False,"{'a': 0.005, 'e': 0.6214360236446279}",20,12,-5.925331809491925,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2066,False,"{'a': 0.005, 'e': 0.6175109474721022}",25,0,-142.21583581335364,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 3}",0
2067,False,"{'a': 0.005, 'e': 0.6135704335580503}",20,0,-64.92410066868624,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
2068,False,"{'a': 0.005, 'e': 0.6096145804151176}",20,0,-60.63082003749128,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
2069,False,"{'a': 0.005, 'e': 0.6056434869394238}",25,0,-29.57845578295603,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
2070,False,"{'a': 0.005, 'e': 0.601657252408102}",25,18,-2.8949146527714555,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.005, 'e': 0.5976559764768047}",20,13,3.535503798508642,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2072,False,"{'a': 0.005, 'e': 0.5936397591772248}",30,0,-137.33920073287482,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
2073,False,"{'a': 0.005, 'e': 0.5896087009145828}",30,8,-52.100047531661986,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 0}",1
2074,False,"{'a': 0.005, 'e': 0.5855629024651268}",30,12,0.4723233203160846,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
2075,False,"{'a': 0.005, 'e': 0.5815024649736085}",25,0,-19.275525054959623,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2076,False,"{'a': 0.005, 'e': 0.577427489950751}",20,3,-43.7255105581197,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 0}",1
2077,False,"{'a': 0.005, 'e': 0.5733380792707204}",30,9,-15.030337621852864,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 0}",1
2078,False,"{'a': 0.005, 'e': 0.5692343351685681}",25,0,-36.326904270810886,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
2079,False,"{'a': 0.005, 'e': 0.5651163602376856}",30,7,-57.02326772460057,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 0}",1
2080,False,"{'a': 0.005, 'e': 0.5609842574272288}",20,0,-52.297010222970115,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
2081,False,"{'a': 0.005, 'e': 0.5568381300395556}",30,11,-59.43495934036129,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
2082,False,"{'a': 0.005, 'e': 0.552678081727632}",20,14,-13.027881685948719,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
2083,False,"{'a': 0.005, 'e': 0.5485042164924505}",25,13,-16.584927511504674,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
2084,False,"{'a': 0.005, 'e': 0.5443166386804261}",25,0,9.807029934438537,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
2085,False,"{'a': 0.005, 'e': 0.540115452980783}",20,7,-54.044596941730994,"{0: 8, 1: 1, 2: 2, 3: 2, 4: 0}",1
2086,False,"{'a': 0.005, 'e': 0.5359007644229478}",25,12,-12.489962734511066,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
2087,False,"{'a': 0.005, 'e': 0.531672678373912}",20,4,-91.01401460771095,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 2}",1
2088,False,"{'a': 0.005, 'e': 0.5274313005356097}",25,3,-198.3378965941896,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 5}",1
2089,False,"{'a': 0.005, 'e': 0.5231767369422627}",25,7,28.78423108962546,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.005, 'e': 0.5189090939577411}",20,0,-48.00253296734561,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
2091,False,"{'a': 0.005, 'e': 0.5146284782728985}",20,11,-9.955837120631314,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
2092,False,"{'a': 0.005, 'e': 0.5103349969029011}",25,6,-0.6117718905370944,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
2093,False,"{'a': 0.005, 'e': 0.5060287571845625}",20,10,20.575327063005084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.005, 'e': 0.5017098667736485}",20,6,24.574250778458943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.005, 'e': 0.4973784336421973}",20,9,-4.521554523029021,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2096,False,"{'a': 0.005, 'e': 0.49303456607580864}",30,0,-62.292651819863345,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",1
2097,False,"{'a': 0.005, 'e': 0.48867837267094855}",30,20,2.9850491411329707,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.005, 'e': 0.48430996233222207}",20,14,3.5662022087130403,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.005, 'e': 0.4799294442696618}",25,13,-22.280684633510663,"{0: 7, 1: 3, 2: 2, 3: 0, 4: 0}",1
2100,False,"{'a': 0.005, 'e': 0.47553692799599256}",30,12,-18.22423453509879,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
2101,False,"{'a': 0.005, 'e': 0.47113252332388944}",20,16,6.674996869746458,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.005, 'e': 0.4667163403632429}",25,0,-31.816401719520844,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
2103,False,"{'a': 0.005, 'e': 0.4622884895183938}",30,12,-13.792072850701354,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
2104,False,"{'a': 0.005, 'e': 0.4578490814853859}",20,9,-21.3703545169307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2105,False,"{'a': 0.005, 'e': 0.4533982272491855}",20,9,21.19777058222111,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.005, 'e': 0.44893603808092}",30,19,14.581468566636461,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.005, 'e': 0.44446262553508287}",20,10,-34.93210208836916,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
2108,False,"{'a': 0.005, 'e': 0.4399781014467565}",25,16,5.159004702167868,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2109,False,"{'a': 0.005, 'e': 0.435482577928811}",30,12,7.312152373631941,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
2110,False,"{'a': 0.005, 'e': 0.4309761673690971}",20,0,-48.62931535684055,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
2111,False,"{'a': 0.005, 'e': 0.42645898242764724}",20,0,-28.42146302426102,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2112,False,"{'a': 0.005, 'e': 0.42193113603384647}",20,14,-30.484983542516744,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
2113,False,"{'a': 0.005, 'e': 0.417392741383622}",35,23,-21.42134571489398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2114,False,"{'a': 0.005, 'e': 0.4128439119366005}",25,0,-8.635594113451491,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
2115,False,"{'a': 0.005, 'e': 0.4082847614132829}",20,14,10.500321254488941,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.005, 'e': 0.40371540379219634}",25,13,-61.8495184197028,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
2117,False,"{'a': 0.005, 'e': 0.3991359533070402}",20,7,-38.27803247036287,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
2118,False,"{'a': 0.005, 'e': 0.39454652444384136}",20,11,19.400229062725526,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.005, 'e': 0.38994723193807906}",35,0,-40.110263519647845,"{0: 27, 1: 1, 2: 7, 3: 0, 4: 0}",0
2120,False,"{'a': 0.005, 'e': 0.3853381907718297}",20,5,22.793043477442243,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.005, 'e': 0.380719516170879}",25,19,7.304215360458907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.005, 'e': 0.3760913236018549}",25,11,-18.018260002630427,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
2123,False,"{'a': 0.005, 'e': 0.3714537287693271}",20,3,11.206010946260209,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2124,False,"{'a': 0.005, 'e': 0.36680684761292665}",25,20,8.300523555476417,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.005, 'e': 0.362150796304442}",20,2,-20.776657196270605,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
2126,False,"{'a': 0.005, 'e': 0.3574856912449101}",25,3,-23.03916952617248,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
2127,False,"{'a': 0.005, 'e': 0.3528116490617178}",20,8,-11.204399944370838,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
2128,False,"{'a': 0.005, 'e': 0.34812878660567287}",20,14,12.770341328555952,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.005, 'e': 0.34343722094809614}",20,0,-24.78903177797045,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
2130,False,"{'a': 0.005, 'e': 0.33873706937788134}",30,20,17.318699605062143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.005, 'e': 0.3340284493985764}",20,3,6.970595231984953,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2132,False,"{'a': 0.005, 'e': 0.32931147872543204}",20,5,12.338610897210268,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2133,False,"{'a': 0.005, 'e': 0.3245862752824712}",25,0,-69.88089997072441,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
2134,False,"{'a': 0.005, 'e': 0.3198529571995355}",20,15,6.067556259962398,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.005, 'e': 0.31511164280932713}",30,12,-8.500027138468482,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
2136,False,"{'a': 0.005, 'e': 0.3103624506444623}",35,15,-32.60967869647716,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
2137,False,"{'a': 0.005, 'e': 0.3056054994344943}",30,16,9.629392847349624,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2138,False,"{'a': 0.005, 'e': 0.3008409081029591}",25,13,20.53462869724936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.005, 'e': 0.2960687957643884}",25,7,27.329817046383372,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.005, 'e': 0.29128928172134383}",20,3,14.721400529756231,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2141,False,"{'a': 0.005, 'e': 0.28650248546142926}",30,17,-5.4782363929071725,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2142,False,"{'a': 0.005, 'e': 0.2817085266542984}",20,0,29.691284464450554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.005, 'e': 0.2769075251486752}",35,24,19.923307020997115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.005, 'e': 0.2720996009693439}",25,10,4.379029583671105,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2145,False,"{'a': 0.005, 'e': 0.2672848743141618}",20,16,8.835455072994183,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.005, 'e': 0.2624634655510413}",20,14,-1.6502570323856727,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2147,False,"{'a': 0.005, 'e': 0.25763549521495366}",25,9,-19.33664494268645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
2148,False,"{'a': 0.005, 'e': 0.2528010840049025}",25,14,7.180102279864947,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2149,False,"{'a': 0.005, 'e': 0.24796035278091785}",30,16,-44.84481966220297,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
2150,False,"{'a': 0.005, 'e': 0.24311342256102997}",25,0,25.045305266303487,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2151,False,"{'a': 0.005, 'e': 0.23826041451823854}",25,18,6.933827669710573,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.005, 'e': 0.23340144997749526}",25,12,-1.6917759439559101,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2153,False,"{'a': 0.005, 'e': 0.22853665041265714}",20,6,21.98435322679546,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.005, 'e': 0.22366613744346336}",25,13,5.351816394010161,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.005, 'e': 0.21879003283248102}",20,12,-40.658625209917126,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
